"Department=[Amazon.com]","Search Term=[knife]","Enter ASINs or Products=[]","Reporting Range=[Weekly]","Viewing=[9/1/19 - 9/7/19]"
"Department","Search Term","Search Frequency Rank","#1 Clicked ASIN","#1 Product Title","#1 Click Share","#1 Conversion Share","#2 Clicked ASIN","#2 Product Title","#2 Click Share","#2 Conversion Share","#3 Clicked ASIN","#3 Product Title","#3 Click Share","#3 Conversion Share"
"Amazon.com","victorinox swiss army knife","23735","B0001GS19U","Victorinox Swiss Army Multi-Tool, SwissChamp Pocket Knife, Red","12.97%","4.76%","B000FNFXDG","Victorinox Swiss Army Classic SD Pocket Knife, Cobalt Blue","10.81%","30.95%","B00006IS69","Victorinox Swiss Army Fieldmaster Pocket Knife, Red,91mm","8.92%","11.90%"
"Amazon.com","boot knife","23944","B000IXG44U","Smith & Wesson SWHRT9B 9in High Carbon S.S. Fixed Blade Knife with 4.7in Dual Edge Blade and TPE Handle for Outdoor, Tactical, Survival and EDC","17.59%","15.62%","B00I0RUZGY","Kershaw Secret Agent (4007), Concealable Boot Knife with Strong Single Edge 4.4 Inch 8Cr13MoV Steel Blade, Arrives with Dual Carry Molded Sheath and Stealthy Non-Reflective Black Oxide Finish, 3 OZ.","12.05%","15.62%","B004396SGE","Rothco Raider II Boot Knife, Black Matte","7.38%","6.25%"
"Amazon.com","wedding cake knife and server set","23970","B01H14UFXO","Fashioncraft Vintage Double Heart Design Wedding Knife and Cake Server Set, Ivory, 2468","17.41%","16.67%","B07KFCRHS5","TANG SONG Rustic Wedding Cake Knife and Serving Set with Twine Heart Love Wood Tag Burlap Lace Wedding Cake Knife (Set of 2)","7.93%","7.33%","B00U9U06VE","Adorox Wedding Cake Knife and Server Set Acrylic Stainless Steel Faux Crystal Handle","7.35%","6.67%"
"Amazon.com","rambo knife","24582","B001TMW78G","Officially Licensed RAMBO II MC-RB2 Officially Licensed First Blood Part II Survival Knife 15.38-Inch Overall","20.78%","19.05%","B00O953UHW","Rambo Knives Rambo First Blood Sylvester Stallone Signature Edition Knife","12.34%","9.52%","B01EYCE9JW","Mossy Oak Survival Knife, 15-inch Fixed Blade Hunting Bowie Knife with Sharpener and Fire Starter, for Camping, Tactical, Outdoor","8.53%","4.76%"
"Amazon.com","cheese knife","24736","B014CRJ96W","Freehawk 4 Pieces Set Cheese Knives with Bamboo Wood Handle Steel Stainless Cheese Slicer Cheese Cutter (Original Bamboo Handle)","15.69%","21.64%","B0000CFMR5","Prodyne CK-300 Multi-Use Cheese Fruit and Veggie Knife","15.05%","18.13%","B004XRH0FY","The Cheese Knife OKP2 , The Cheese Knives with a Unique Patented Blade, Yellow","14.92%","14.04%"
"Amazon.com","knife sharpeners best","24989","B079WWFZY6","Kitchen Knife Sharpener - 3-Stage Knife Sharpening Tool Helps Repair, Restore and Polish Blades - Cut-Resistant Glove Included (Black)","17.10%","23.40%","B077JHX5M1","Official As Seen On TV Bavarian Edge Kitchen Knife Sharpener by BulbHead, Sharpens, Hones, & Polishes Serrated, Beveled, Standard Blades","8.55%","9.93%","B001CQTLJM","KitchenIQ 50009 Edge Grip 2-Stage Knife Sharpener, Black","7.18%","10.64%"
"Amazon.com","pocket knife for women","25611","B01928C2F6","FEMME FATALE LADIES' POCKET KNIFE EVERY ROSE HAS A THORN- RAINBOW","22.95%","21.05%","B074PHHDC1","FEMME FATALE FF-A010LB Spring Assist Folding Knife, Two-Tone Straight Edge Blade, Blue & Silver Handle, 4 Closed","10.00%","9.21%","B06XP66V5H","7 Cupid Heart Ladies Rainbow Pocket Knife with LOVE Pocket Clip Beautiful!","8.98%","13.16%"
"Amazon.com","damascus steel knife","25620","B07KSH36MK","Custom Handmade Hunting Knife Bowie Knife Damascus Steel Survival Knife EDC 10'' Overall Walnut Wood with Sheath","15.25%","20.00%","B076KPD93G","onlyhandmade 7.75 Beautiful Damascus Knife Made of Remarkable Damascus Steel and Exotic Wood -Its A Hunting Knife with Sheath OHM-058","9.50%","20.00%","B014QYUNWU","REG-215 - Handmade Damascus Steel 14.00 Inches Bowie Knife - Exotic Wood Handle (Color/Case Vary)","8.88%","5.00%"
"Amazon.com","automatic knife","26254","B07S2PPR5J","HaoMing OTF knives Double Action Out The Front Safety Knife","16.84%","33.33%","B07CQ7YMK8","MPOTF10FDE OTF FDE Spear. No Ship CA NY MA.","9.76%","6.67%","B07Q2HR5X4","OTF Double Action Safety Knife (Blackout/Double Edge Blade)","9.63%","6.67%"
"Amazon.com","butterfly knife trainer","26441","B06W5KSDY5","Anlado Balisong Butterfly Knife Trainer Practice with O-Ring Latch - Enhanced Version - Black Metal Steel - no Offensive Blade - for Beginner, Children, Butterfly Knives Lover and More","13.30%","13.68%","B06XRCGCV8","VORNNEX Practice Butterfly Knife with Sure Spring Latch, Full Stainless Steel Black Dragon Dull Balisong Trainer, Unsharpened Butterfly Knife Comb for CS GO Training(Silver)","10.82%","11.11%","B07LDZ6PZG","Butterfly Knife, Trainer Martial Arts Practice Swords Steel Metal Folding Knife Training Knife Tool Unsharpened, Random Color Blade Black and Silver, Set of 2","10.71%","25.64%"
"Amazon.com","damascus knife","26530","B076KPD93G","onlyhandmade 7.75 Beautiful Damascus Knife Made of Remarkable Damascus Steel and Exotic Wood -Its A Hunting Knife with Sheath OHM-058","13.60%","14.29%","B07KSH36MK","Custom Handmade Hunting Knife Bowie Knife Damascus Steel Survival Knife EDC 10'' Overall Walnut Wood with Sheath","12.90%","28.57%","B077YLPMNX","Professional Damascus Chefs Knife, 67-layer Handmade 8 Damascus Chef Knife, Japanese VG10 Super Steel Core","9.01%","0.00%"
"Amazon.com","combat knife","26598","B0156LJ4BI","12 Tactical Bowie Survival Hunting Knife w/ Sheath Military Combat Fixed Blade","10.72%","11.76%","B000IXG44U","Smith & Wesson SWHRT9B 9in High Carbon S.S. Fixed Blade Knife with 4.7in Dual Edge Blade and TPE Handle for Outdoor, Tactical, Survival and EDC","10.08%","23.53%","B001H53Q6M","KA-BAR Full Size US Marine Corps  Fighting Knife, Straight","9.12%","11.76%"
"Amazon.com","magnetic knife holder","26785","B016ISHAC8","Modern Innovations 16 Inch Stainless Steel Magnetic Knife Bar with Multipurpose Use as Knife Holder, Knife Rack, Knife Strip, Kitchen Utensil Holder, Tool Holder, Art Supply Organizer & Home Organizer","22.48%","27.81%","B06XD751TX","Premium 17 Inch Stainless Steel Magnetic Knife Holder – Professional Magnetic Knife Strip - Space-Saving Knife Rack/Knife Bar With Powerful Magnetic Pull Force (Upgraded Version)","12.03%","11.92%","B07L8JC5RF","Modern Innovations 10 Inch Stainless Steel Magnetic Knife Bar with Multipurpose Use as Knife Holder, Knife Rack, Knife Strip, Kitchen Utensil Holder, Tool Holder, Art Supply Organizer, Home Organizer","10.33%","8.61%"
"Amazon.com","gerber knife","27775","B0108CK1Q2","Gerber StrongArm 420 High Carbon Stainless Steel Fixed Blade Survival Tactical Knife with Molle Compatible Multi-Mount Sheath - Fine Edge - Coyote Brown (30-001058)","15.27%","13.33%","B000KSCEH4","Gerber Paraframe Mini Knife, Fine Edge, Stainless Steel [22-48485]","8.52%","15.56%","B000MG7FDW","Gerber STL 2.0 Knife [22-41122]","8.52%","6.67%"
"Amazon.com","buck knife","27835","B000EHWWJQ","Buck Knives 119 Special Fixed Blade Knife with Leather Sheath - Black Handle","15.65%","12.00%","B000EHYZM8","Buck Knives 0284BKS-B 0284BKS Bantam Folding Pocket Knife","12.68%","16.00%","B000EHYZKK","Buck Knives 0110BRS 110 Famous Folding Hunter Knife with Genuine Leather Sheath","11.89%","16.00%"
"Amazon.com","universal knife block","28020","B01MY5CUCM","Mantello 2 Tier Universal Wood Knife Block Knife Holder Storage Organizer","35.71%","32.43%","B07HNG82Z9","Eco friendly Bamboo Knife Block Stand - Universal Knife Wood Holder Storage Organizer | Convenient Safe Storage","8.33%","13.51%","B07FNSTKB5","Cool & Canny 2 Tier Universal Bamboo Knife Block with Knife Sharpener","7.54%","10.81%"
"Amazon.com","knife rest","28287","B0789HSH11","MyLifeUNIT Stainless Steel Chopsticks Rest, Knife Rest and Chopsticks Holder, Set of 4","11.47%","6.90%","B005ZF94VQ","Godinger Crystal Dumbbell Knife Rest - Set of 6","10.66%","24.14%","B01M26LQW2","Japanese Natural Wooden Leaf Shape Chopstick Rest Spoon Fork Knife Holder,6 Pack (Q151010)","10.46%","10.34%"
"Amazon.com","pocket knife for men","28527","B007HAE5GQ","Smith & Wesson Extreme Ops SWA24S 7.1in S.S. Folding Knife with 3.1in Serrated Clip Point Blade and Aluminum Handle for Outdoor, Tactical, Survival and EDC","14.43%","7.14%","B01CDM805E","Spring Assisted Knife - Pocket Folding Knife - Military Style - Boy Scouts Knife - Tactical Knife - Good for Camping, Hunting Survival Indoor and Outdoor Activities Mens Gift 6681","10.02%","17.86%","B01CDMKC5K","Grand Way Gentleman’s Folding Knife - Pocket Knife with Wood Handle - EDC Pocket Folding Knife with safety liner lock for Camping Hunting Survival and Outdoor 6651","7.01%","3.57%"
"Amazon.com","butterfly knife real blade","28821","B00KC5IELA","TAC Force Assisted Opening Black Handle Rescue Folder Half Stainless Steel Rainbow Blade Knife","30.66%","27.27%","B07DRMS876","Bear & Son BC115W-BRK Butterfly White","18.47%","13.64%","B00PSZH4F6","Schrade SCHOTF3CB Viper 3Rd Gen OTF Assist","8.30%","4.55%"
"Amazon.com","pocket knife sharpener","29414","B01L8MUHIS","Sharpal 101N 6-In-1 Pocket Knife Sharpener & Survival Tool, with Fire Starter & Whistle","33.96%","28.48%","B000O8OTNC","Smith's PP1 Pocket Pal Multifunction Sharpener, Grey","18.97%","26.67%","B00032S02K","Smith's CCKS 2-Step Knife Sharpener","9.13%","12.73%"
"Amazon.com","dive knife","29847","B072MHM7KS","BOffer Scuba Diving Knife - Black Tactical Sharp Blade knives - Divers dive tool with 2 Types Sheaths,Sawing Edge and 2 Pairs Leg Straps - Best for Snorkeling,Hunting,Survival Rescue and Water Sports.","11.27%","14.89%","B01B3S4JLS","Promate KF510-Black, Sharp Tip Stainless Steel Scuba Dive Knife","10.49%","8.51%","B07MSGMBV2","Audeamus Titanium No Rust Dive Knife","7.72%","0.00%"
"Amazon.com","kabar knife","29979","B001H53Q6M","KA-BAR Full Size US Marine Corps  Fighting Knife, Straight","28.16%","36.36%","B001AIAIP8","KA-BAR #1213 Black Straight Edge Knife / Hard Sheath","11.10%","9.09%","B003IXYW3M","KA-BAR TDI Law Enforcement Knife Fixed Blade","6.24%","13.64%"
"Amazon.com","boning knife","30495","B005P0OPY2","Mercer Culinary M23820BL Millennia 6-Inch Curved Boning Knife, Blue","26.04%","26.56%","B0019WQDOU","Victorinox Swiss Army Cutlery Fibrox Pro Curved Boning Knife, Flexible Blade, 6-Inch","13.58%","15.62%","B016BRBXHY","Mercer Culinary Ultimate Curved Boning Knife, 6, White","9.43%","13.28%"
"Amazon.com","neck knife","30911","B0030IT76C","CRKT Minimalist Bowie Neck Knife: Compact Fixed Blade Knife, Folts Utility Knife with Bead Blast Blade, Resin Infused Fiber Handle, and Sheath 2387","14.04%","3.33%","B00T3QC2XK","SOG Small Fixed Blade Knives – Instinct Mini 1.9 Inch Full Tang Belt Knife and Boot Knife w/Tactical Knife Sheath and Neck Knife Chain (NB1002-CP)","13.12%","16.67%","B006SK0SP8","CRKT S.P.E.W. EDC Fixed Blade Knife with Sheath: Compact Utility Neck Knife, Bead Blast Blade, Textured G10 Handle, Nylon Sheath, Belt Loop 2388","7.25%","3.33%"
"Amazon.com","knife bag","31723","B00SLVJ150","Ergo Chef 1005 Gear 5-Pocket Padded Chef's Knife Roll Bag, Bifold, Black","11.92%","18.18%","B07DGTZNNM","Chef's Knife Bag With 17 Slots Can Holds13 Knives,1 Meat Cleaver, And 3 Utensil Pockets, Multi-function Knife Roll With Handle, Shoulder Strap & Zippered Mesh Pocket Holder","10.02%","9.09%","B01MSFTWQ7","Chef’s Knife Roll Bag (14 slots) Holds 10 Knives PLUS Meat Cleaver, Utility Pocket, AND 4 Tasting Spoons! Our Durable Knife Carrier Includes Shoulder Strap and Name Card Holder. (Knives Not Included)","9.50%","9.09%"
"Amazon.com","putty knife","31770","B000I1QDXO","Warner 1-1/2 ProGrip Full Flex Putty Knife, 90127A","25.56%","27.51%","B001SBJIA8","Red Devil 4718 3-Piece Plastic Knife Set","15.19%","21.20%","B06XC8ZGK2","4 Putty Knife (HEAVY DUTY - FLEXIBLE STIFF BROAD KNIFE BLADE) Paint & Wall Scraper - Carbon Steel - Ergonomic Comfort Handle - Perfect for Spackle, Spreading Scraping Walls, Floors, Tile, & More!","11.43%","12.61%"
"Amazon.com","cleaver knife","32102","B07GNHF45Z","Cleaver Knife，Imarku Chef Knife,7-Inch Chinese Vegetable Kitchen Knife,Stainless-Steel Chopper-Cleaver-Butcher Knife for Home Kitchen or Restaurant","20.48%","26.67%","B00R20CZR2","Utopia Kitchen 7 Inches Cleaver Knife Chopper Butcher Knife Stainless Steel for Home Kitchen and Restaurant","20.33%","37.33%","B07FYC188F","Cleaver Knife, 7 Inch Butchers Knife German High Carbon Stainless Steel Kitchen Meat Chopper Razor Shape Chef’s Knives with Ergonomic Handle","10.31%","10.67%"
"Amazon.com","chopping knife","32220","B00R20CZR2","Utopia Kitchen 7 Inches Cleaver Knife Chopper Butcher Knife Stainless Steel for Home Kitchen and Restaurant","22.87%","17.39%","B07JB658KV","Santoku Knife - MAD SHARK Pro Kitchen Knives 7 Inch Chef's Knife, Best Quality German High Carbon Stainless Steel Knife with Ergonomic Handle, Ultra Sharp, Best Choice for Home Kitchen and Restaurant","11.66%","26.09%","B01GKZ36AY","TUO Cutlery Vegetable Meat Cleaver Knife - Chinese Chef's Knife - HC German Stainless Steel with Pakkawood Handle with Case - 7 - Fiery Series","8.97%","0.00%"
"Amazon.com","otf knife","33418","B07Q2HR5X4","OTF Double Action Safety Knife (Blackout/Double Edge Blade)","16.96%","21.88%","B07S2PPR5J","HaoMing OTF knives Double Action Out The Front Safety Knife","11.99%","15.62%","B00PSZH4F6","Schrade SCHOTF3CB Viper 3Rd Gen OTF Assist","10.09%","15.62%"
"Amazon.com","keychain knife","33520","B07FVK5NX9","WITHARMOUR 3 Pocket Knife, Folding Keychain Knife, Mini EDC Knife, 440 High Carbon Stainless Steel Blade, Nylon Fiber Handle, Perfect for Man and Woman Survival Camping Outdoors","20.42%","15.38%","B07T61GG37","Gerber Key Note, Compact Fine Edge Scraping & Cutting Knife, Black [30-001691]","14.54%","12.82%","B07TXDDSDZ","Hunting Knife - Classic Dependable Outdoor Not Fixed Blade Knife - Perfect Knife for Camping Hunting Fishing Hiking EDC - Best Souvenir Grand Way 2583","7.84%","5.13%"
"Amazon.com","knife sharpener stone","33973","B0055B2RGO","Whetstone Cutlery 20-10960 Knife Sharpening Stone-Dual Sided 400/1000 Grit Water Stone-Sharpener and Polishing Tool for Kitchen, Hunting and Pocket Knives or Blades by Whetstone","33.56%","45.12%","B01FZZUL30","Sharp Pebble Premium Whetstone Knife Sharpening Stone 2 Side Grit 1000/6000 Waterstone | Best Whetstone Sharpener | NonSlip Bamboo Base & Angle Guide","19.44%","14.63%","B003Y3BMAW","Bora 501057 Fine/Coarse Combination Sharpening Stone, Aluminum Oxide","7.87%","9.76%"
"Amazon.com","carving knife","35323","B073PXSQCS","MAIRICO Ultra Sharp Premium 11-inch Stainless Steel Carving Knife - Ergonomic Design - Best for Slicing Roasts, Meats, Fruits and Vegetables","27.48%","35.71%","B005P0OIBM","Mercer Culinary M13914 Millennia 14-Inch Granton Edge Slicer, Black","23.41%","28.57%","B01LWK7VIU","DALSTRONG Slicing Carving Knife - 12 Granton Edge - Gladiator Series - German HC Steel - w/Sheath","7.89%","7.14%"
"Amazon.com","hidden knife","35521","B01LXYHVJ3","Nunchuckgrips Nunchuck Grips – Full Size Umbrella with Interchangeable Knife Accessory Hidden Within The Grip","10.97%","0.00%","B011KNR9ZY","Shomer-Tec SHTER Titanium Escape Ring-Size 9","10.42%","12.50%","B07FVPRBR1","WEREWOLVES Survival Bracelet Multitool EDC Tactical 7 Core Paracord Survival Rope Bracelets Hiking Travelling Camping Climbing Gear EDC Survival Bracelet Daily Self Defense Tool for Men(Black)","8.96%","25.00%"
"Amazon.com","csgo knife","36162","B07CJC25CN","Wetop Karambit Knife Set of 1, Stainless Steel Fixed Blade Tactical Knife with Sheath and Cord Knife CS-GO for Hunting Camping Self Defenses and Field Survival - Random Color","30.04%","31.25%","B071KD15K4","Black Legion 3-Pc. Knife Set Atomic Red | Karambit - Huntsman - Military Knife","6.13%","0.00%","B07G8GLQJQ","Nvetls CSGO Knife Sharp Pocket Knives with Sheath for Outdoor, Camping and Game Fans (Multicolour)","5.53%","6.25%"
"Amazon.com","assisted opening knife","36265","B01CDM805E","Spring Assisted Knife - Pocket Folding Knife - Military Style - Boy Scouts Knife - Tactical Knife - Good for Camping, Hunting Survival Indoor and Outdoor Activities Mens Gift 6681","9.61%","18.52%","B07S2PPR5J","HaoMing OTF knives Double Action Out The Front Safety Knife","9.02%","11.11%","B00131SZ6G","Smith & Wesson SWATMB 7.5in High Carbon S.S. Assisted Opening Knife with 3.2in Drop Point Blade and Aluminum Handle for Outdoor, Tactical, Survival and EDC","7.25%","7.41%"
"Amazon.com","electric knife sharpeners","37003","B00006IUWM","Presto 08800 EverSharp Electric Knife Sharpener","32.53%","47.37%","B0775R9L9W","EdgeKeeper Electric Knife Sharpener, Red","10.22%","10.53%","B00VSDULFW","LINKYO Electric Knife Sharpener, Kitchen Knives Sharpening System","9.95%","9.77%"
"Amazon.com","kershaw pocket knife","37125","B0057R8SSM","Kershaw Clash Black Serrated Pocket Knife (1605CKTST) 3.1” Stainless Steel Blade with Black-Oxide Coating, Glass-Filled Nylon Handle with SpeedSafe Open, Locking Liner and Reversible Pocketclip, 4.3oz","16.28%","15.38%","B00AU6NNWG","Kershaw Scallion, Olive Drab Pocket Knife (1620OL), 2.4” Bead-Blasted 420HC Steel Blade, Anodized Aluminum Handle, SpeedSafe Assisted Opening, Liner and Tip Lock, Single-Position Pocketclip, 2.5 OZ","8.91%","7.69%","B0009VC9Y0","Kershaw Leek Pocket Knife (1660) 3-In. Sandvik 14C28N Blade and Stainless Steel Handle, Best Buy from Outdoor Gear Lab Includes Frame Lock, SpeedSafe Assisted Opening and Reversible Pocketclip, 3 oz.","8.33%","9.62%"
"Amazon.com","mora knife","37316","B00BTJKB00","Morakniv Companion Fixed Blade Outdoor Knife with Sandvik Stainless Steel Blade, 4.1-Inch, Black","21.33%","21.43%","B004TNWD40","Morakniv Companion Fixed Blade Outdoor Knife with Carbon Steel Blade, 4.1-Inch, Military Green","17.00%","30.95%","B00BFI8TOA","Morakniv Bushcraft Carbon Steel Survival Knife with Fire Starter and Sheath, 4.3-Inch, Black","8.67%","7.14%"
"Amazon.com","knifes for men","37381","B01LZ0T3N9","Tac-Force Blue Police Assisted Open LED Tactical Rescue Pocket Knife","13.20%","31.25%","B01CDM805E","Spring Assisted Knife - Pocket Folding Knife - Military Style - Boy Scouts Knife - Tactical Knife - Good for Camping, Hunting Survival Indoor and Outdoor Activities Mens Gift 6681","10.51%","18.75%","B07LDTBVRM","Ottoza Custom Handmade Damascus Tracker Knife with Bone Handle - Survival Knife - Camping Knife - Damascus Steel Knife - Damascus Hunting Knife with Sheath Horizontal Scout Knife No:115","7.58%","0.00%"
"Amazon.com","knife sheath","37624","B004QBAMU2","Straight Knife","17.11%","13.95%","B01K62RQIU","Cangshan 61741 6-Piece Knife Edge Guard Set, Black","13.57%","18.60%","B00063SH9M","Messermeister Chef's Knife Edge Guard, 8 Inch, Black","10.91%","13.95%"
"Amazon.com","knife block set","39137","B00GIBKC3K","Cuisinart C77SS-15PK 15-Piece Stainless Steel Hollow Handle Block Set","15.70%","17.14%","B00GHX5HGG","J.A. Henckels International 13550-005 Statement Knife Block Set, 15-pc, Light Brown","13.22%","5.71%","B01ALYD1WI","Cuisinart C77WTR-15P Triple Rivet Collection 15-Piece Cutlery Block Set, White","11.02%","5.71%"
"Amazon.com","knife roll","39372","B07HQN1XV2","Khaki Chef’s Knife Roll Case, Waxed Canvas Cutlery Knives Holders Protectors, Home Kitchen Cooking Tools Wallet Holds Shears Tongs Length Up to 16.9” (Khaki)","17.02%","22.22%","B07DGTZNNM","Chef's Knife Bag With 17 Slots Can Holds13 Knives,1 Meat Cleaver, And 3 Utensil Pockets, Multi-function Knife Roll With Handle, Shoulder Strap & Zippered Mesh Pocket Holder","10.82%","11.11%","B00Q8JMDCA","Japanese Tojiro Canvas Knife Pocket F-359 Carry Case For Chef's Knives","7.62%","7.94%"
"Amazon.com","kitchen knife sharpener","39769","B001CQTLJM","KitchenIQ 50009 Edge Grip 2-Stage Knife Sharpener, Black","34.81%","36.64%","B079WWFZY6","Kitchen Knife Sharpener - 3-Stage Knife Sharpening Tool Helps Repair, Restore and Polish Blades - Cut-Resistant Glove Included (Black)","32.39%","40.46%","B01FZZUL30","Sharp Pebble Premium Whetstone Knife Sharpening Stone 2 Side Grit 1000/6000 Waterstone | Best Whetstone Sharpener | NonSlip Bamboo Base & Angle Guide","5.43%","2.29%"
"Amazon.com","opinel knife","40536","B06XCJ179Y","Opinel Stainless Steel Folding Pocket Knife - Everyday Carry Knife Made in France – Beechwood, Walnut, Oak, Olivewood Handles","22.48%","22.73%","B00PMCWWWK","Opinel Carbon Steel Folding Everyday Carry Locking Pocket Knife","19.97%","25.00%","B00EV7LJ2Q","Opinel No8 Trekking Stainless Steel Locking Folding Knife With Leather Lace and Kahaki Green Dyed Hornbeam Wood, 8.5 Centimeter Blade","8.22%","11.36%"
"Amazon.com","small pocket knife","40857","B000KSCEH4","Gerber Paraframe Mini Knife, Fine Edge, Stainless Steel [22-48485]","15.76%","17.65%","B000WYZHDO","Gerber LST Ultralight Knife, Fine Edge [46050]","9.78%","17.65%","B000FNFXEU","Victorinox Swiss Army Classic SD Pocket Knife, Hunter Green, 58mm","9.51%","5.88%"
"Amazon.com","belt knife","41327","B06WWBT7S5","686 Men’s Snow Toolbelt | 100% Full Grain Leather Belts for Men | Screwdriver, Wrench, Bottle Opener | Trendy and Functional Technical Outerwear Apparel | Black - L","11.89%","0.00%","B00T3QBY7A","SOG Small Fixed Blade Knife - Instinct Boot Knife, EDC Knife, Neck Knife, 2.3 Inch Full Tang Blade w/ Knife Sheath and Clip","10.02%","7.69%","B07QCFJXZV","Oerla TAC WS-0018 Small Warrior Series Fixed Blade Knife 420HC Stainless Steel Field Knife Camping Knife with G10 Handle Waist Clip EDC Kydex Sheath","10.02%","7.69%"
